Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Terrico",32:41,4,7,57%,3,7,43%,0,2,0%,0,5,5,7,3,0,0,0,17
"García, Jonathan",17:55,0,1,0%,2,5,40%,0,0,0%,1,1,2,6,1,2,0,0,6
"Pacheco, Georgie",35:59,5,6,83%,4,5,80%,2,2,100%,0,2,2,3,2,1,2,0,24
"Huertas, Hiram",7:19,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Penn, Kleon",7:35,1,3,33%,0,0,0%,0,0,0%,1,3,4,0,3,2,1,0,2
"Fillyaw, Marcus",29:40,1,2,50%,2,4,50%,0,2,0%,0,0,0,6,2,2,3,0,8
"Josiah, Jahvari",28:51,8,10,80%,1,3,33%,1,3,33%,1,3,4,3,3,2,6,0,20
"Franklin, Alexander",40,9,12,75%,0,4,0%,0,0,0%,3,3,6,5,4,5,0,5,18
Totals:,,28,41,68%,13,29,45%,3,9,33%,6,17,23,30,18,14,12,5,98
