Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",17:58,6,10,60%,0,0,0%,2,3,67%,3,5,8,3,3,0,0,0,14
"Colón, Benjamín",12:42,1,1,100%,0,1,0%,2,2,100%,1,1,2,0,1,0,1,0,4
"Manderson, Isaiah",9:23,0,2,0%,0,0,0%,0,0,0%,1,1,2,0,1,1,0,0,0
"Rivera, Luis A",0:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Lynch, J.R.",11:48,0,3,0%,0,1,0%,0,0,0%,0,2,2,3,3,0,1,0,0
"Rivera, Filiberto",25:30,3,5,60%,4,7,57%,1,2,50%,1,0,1,5,0,0,0,0,19
"Sosa, Isaac",27:40,3,6,50%,2,4,50%,0,0,0%,1,1,2,1,2,1,1,0,12
"Bishop, Tony",20:15,0,1,0%,3,3,100%,0,2,0%,0,4,4,2,3,1,1,1,9
"Pérez, Rafael",13:27,2,2,100%,3,3,100%,0,0,0%,2,1,3,1,2,0,1,0,13
"Miranda, Fhevier",0:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Matos, Jorge L.",11:01,0,0,0%,1,2,50%,0,0,0%,1,0,1,2,1,0,0,0,3
"Cunningham, Dante",26:38,4,7,57%,2,5,40%,2,4,50%,0,4,4,0,1,1,0,0,16
"Garcia, Angel 'Piwi'",6:59,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Barea, José Juan",15:17,3,7,43%,0,0,0%,0,0,0%,0,2,2,9,2,1,1,0,6
Totals:,,22,45,49%,15,27,56%,7,13,54%,10,22,32,26,19,6,6,1,96
