Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilkerson, Isaiah",30:20,5,6,83%,1,3,33%,2,2,100%,0,1,1,7,1,2,2,0,15
"Ortiz, Kenneth",1:48,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"López, Carlos 'Yao'",31:37,3,10,30%,0,2,0%,3,4,75%,3,1,4,1,2,2,1,0,9
"Rosas, Samuel",7:53,0,3,0%,0,1,0%,0,0,0%,0,0,0,2,2,0,0,0,0
"Figueroa, Carlos",2:11,1,1,100%,2,2,100%,0,0,0%,0,0,0,0,1,0,0,0,8
"Mitchell, Tony",17:17,2,6,33%,0,1,0%,0,0,0%,3,1,4,1,5,0,0,2,4
"Martínez, Wil",18:10,1,2,50%,3,8,38%,0,0,0%,0,0,0,0,1,1,1,0,11
"Valdez, Carlos",1:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Johnson, Dane",19:29,2,5,40%,0,0,0%,1,2,50%,2,1,3,2,2,1,0,0,5
"Cintrón, Raymond",28:12,1,3,33%,3,4,75%,3,3,100%,0,1,1,0,0,3,2,0,14
"Santiago, Jr., Benito",12:46,2,2,100%,1,3,33%,0,2,0%,2,4,6,1,2,1,1,0,7
"Chaney, Richard",18:35,1,2,50%,0,0,0%,2,2,100%,0,2,2,1,2,1,1,0,4
"Gierbolini, Joel",9:41,0,4,0%,0,0,0%,0,0,0%,1,4,5,0,2,0,0,0,0
Totals:,,18,45,40%,10,24,42%,11,15,73%,11,15,26,15,21,11,8,2,77
