Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",1:52,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Thompson Jr., Stephen",18:29,2,2,100%,2,3,67%,0,0,0%,1,0,1,1,3,1,1,0,10
"Gonzalez, Javier",20:25,2,3,67%,2,4,50%,2,2,100%,0,1,1,1,1,0,0,0,12
"Doolittle, Kristian",29:07,3,7,43%,0,2,0%,0,0,0%,0,6,6,3,0,1,2,1,6
"Rodriguez, Angel Daniel",23:02,0,5,0%,0,3,0%,1,2,50%,0,2,2,8,3,3,3,0,1
"Pérez, Owen",7:01,1,2,50%,0,1,0%,0,0,0%,0,3,3,0,0,0,0,0,2
"Negron, Alexis J.",1:52,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,1,0
"Santiago, Jr., Benito",18:44,2,3,67%,2,3,67%,0,0,0%,0,2,2,0,2,1,1,0,10
"Pearson, Ryan",15:38,2,2,100%,0,1,0%,0,0,0%,0,1,1,1,2,1,0,1,4
"Romero, Ismael",24:37,4,11,36%,0,0,0%,1,5,20%,3,5,8,1,1,1,0,1,9
"Cuascut, Luis D",8:19,0,1,0%,0,2,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Mojica, Javier",30:54,2,4,50%,3,4,75%,2,2,100%,0,0,0,2,0,1,0,0,15
Totals:,,18,40,45%,9,23,39%,6,11,55%,5,20,25,17,12,10,7,4,69
