Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",14:20,0,1,0%,1,2,50%,2,2,100%,0,5,5,0,0,0,1,0,5
"Dalmau, Christian",23:37,1,1,100%,1,3,33%,4,4,100%,0,1,1,4,1,2,0,0,9
"Ayuso, Elias 'Larry'",19:43,1,4,25%,2,3,67%,2,3,67%,1,0,1,2,3,1,0,0,10
"Conklin, Brian",15:47,4,8,50%,0,0,0%,3,5,60%,1,2,3,0,4,1,1,0,11
"Rodriguez, Ernesto",15:19,0,1,0%,1,2,50%,0,0,0%,0,2,2,4,3,0,0,0,3
"Díaz, Jorge Brian",29:19,7,9,78%,0,1,0%,0,1,0%,1,1,2,2,2,0,0,3,14
"Chaney, Richard",25:39,2,2,100%,1,2,50%,0,0,0%,1,0,1,0,0,1,1,2,7
"Perez, Yudniel",21:19,1,6,17%,1,4,25%,5,8,63%,2,0,2,1,1,1,0,0,10
"Glynn, Jordan",29:56,6,8,75%,2,5,40%,3,4,75%,1,6,7,3,1,0,1,0,21
"Garcia, Angel 'Piwi'",4:56,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,22,40,55%,9,23,39%,19,27,70%,7,17,24,16,16,6,4,5,90
