Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",11:42,2,2,100%,0,2,0%,1,1,100%,0,0,0,0,1,0,0,0,5
"Alamo, Angel 'Junito'",32:48,7,17,41%,0,1,0%,0,0,0%,4,8,12,4,2,1,0,0,14
"Hodge Jr., Walter",20,1,2,50%,3,5,60%,0,0,0%,0,2,2,4,2,3,0,0,11
"Cortes, David",14:23,0,1,0%,2,2,100%,0,0,0%,0,1,1,1,0,0,0,0,6
"Jefferson, Davon",19:37,6,6,100%,0,0,0%,2,4,50%,2,7,9,2,1,0,0,0,14
"Cruz, Alvin",12:11,1,1,100%,0,0,0%,0,0,0%,0,1,1,4,3,1,1,0,2
"Pizarro, Christian Jomar",7:11,1,2,50%,1,1,100%,0,0,0%,0,0,0,2,1,0,0,0,5
"Soto, Christian A.",13:40,1,1,100%,0,0,0%,1,2,50%,1,0,1,1,0,0,0,0,3
"Huertas, David",26:19,1,5,20%,3,5,60%,0,0,0%,0,5,5,5,1,2,0,0,11
"Matías, Ángel L.",23:53,7,8,88%,1,3,33%,0,0,0%,3,1,4,1,2,1,1,0,17
"Toro, Fabian",4:17,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Rodriguez, Joel M.",3:08,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Valencia, Florentino",10:44,2,4,50%,0,1,0%,0,0,0%,0,3,3,1,1,0,0,0,4
Totals:,,29,52,56%,10,20,50%,4,7,57%,10,30,40,25,15,9,2,0,92
