Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",22:24,4,5,80%,1,10,10%,0,0,0%,0,3,3,2,4,3,1,0,11
"García, Jonathan",10:23,0,2,0%,0,2,0%,0,0,0%,1,1,2,2,0,0,0,0,0
"Trimble, Romelo 'Melo'",32:52,5,10,50%,3,5,60%,8,8,100%,0,0,0,6,2,3,1,0,27
"Carmona, Alejandro 'Bimbo'",20:25,0,2,0%,0,0,0%,0,0,0%,0,3,3,1,1,2,0,0,0
"Colón, Alexis 'Bebo'",18:02,0,1,0%,1,1,100%,0,0,0%,1,3,4,1,4,1,2,0,3
"Hernández, Luis 'Pelacoco'",16:48,3,4,75%,0,1,0%,2,2,100%,3,6,9,2,5,3,2,1,8
"Polo, Tyler",3:36,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",19:12,1,3,33%,0,1,0%,0,0,0%,0,3,3,1,1,0,1,2,2
"Guzmán, Ánsel",2:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Terry, Reyshawn",24:46,3,7,43%,1,4,25%,3,4,75%,2,2,4,0,4,2,0,0,12
"Belardo, Gabriel J.",13:27,2,5,40%,0,0,0%,0,0,0%,2,0,2,0,1,2,2,0,4
"Alamo, Angel 'Junito'",15:13,4,4,100%,0,1,0%,0,2,0%,2,4,6,1,5,2,0,0,8
Totals:,,22,43,51%,6,26,23%,13,16,81%,11,25,36,17,28,18,9,3,75
