Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",2:22,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Soto, Joseph",21:18,1,1,100%,2,4,50%,2,6,33%,0,3,3,6,1,4,0,1,10
"Pellot, Jesse",13:18,2,3,67%,0,1,0%,0,0,0%,2,1,3,1,1,1,1,0,4
"Dalmau, Christian",16:43,1,2,50%,1,2,50%,1,2,50%,0,3,3,4,2,1,0,0,6
"Oriakhi, Alex",25:29,5,5,100%,0,0,0%,1,2,50%,1,4,5,2,0,2,0,0,11
"Sanabria, Jorge",12:24,1,2,50%,0,0,0%,3,4,75%,0,1,1,2,3,2,2,0,5
"Romero, Ismael",12:08,1,5,20%,0,0,0%,0,0,0%,2,2,4,0,4,3,0,2,2
"Hernandez, Hector",26:41,2,5,40%,4,6,67%,0,0,0%,0,3,3,1,3,1,1,0,16
"Villegas, Johwen",23:26,2,3,67%,6,10,60%,0,0,0%,1,2,3,0,1,1,2,0,22
"Perez, Yudniel",0:50,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Jr., Benito",16:34,3,5,60%,1,1,100%,2,3,67%,1,2,3,3,4,0,2,2,11
"Gonzalez, Javier",28:41,2,4,50%,3,4,75%,2,2,100%,1,3,4,5,3,0,4,0,15
Totals:,,20,36,56%,17,29,59%,11,19,58%,9,24,33,24,22,15,12,5,102
