Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilkerson, Isaiah",21:55,0,6,0%,1,1,100%,4,4,100%,0,2,2,5,2,2,0,0,7
"Ortiz, Kenneth",1:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,1,0,0
"López, Carlos 'Yao'",29:22,4,5,80%,0,1,0%,0,0,0%,4,4,8,4,1,4,0,0,8
"Rosas, Samuel",6:35,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,1,0,0
"Figueroa, Carlos",1:36,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Mitchell, Tony",20:20,2,5,40%,0,2,0%,1,2,50%,3,0,3,2,4,1,0,1,5
"Martínez, Wil",13:39,5,7,71%,0,2,0%,1,1,100%,0,2,2,0,0,0,1,0,11
"Valdez, Carlos",1:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Johnson, Dane",16:15,3,6,50%,0,0,0%,0,0,0%,3,1,4,0,2,1,2,0,6
"Cintrón, Raymond",35:47,4,9,44%,5,9,56%,3,3,100%,2,0,2,3,2,0,3,0,26
"Santiago, Jr., Benito",17:18,1,2,50%,0,3,0%,0,0,0%,0,2,2,4,1,0,0,1,2
"Chaney, Richard",21:20,1,5,20%,0,0,0%,3,3,100%,1,0,1,0,0,0,2,0,5
"Gierbolini, Joel",12:44,4,9,44%,0,0,0%,0,0,0%,4,4,8,0,3,0,0,0,8
Totals:,,24,56,43%,6,18,33%,12,13,92%,18,15,33,18,19,9,10,2,78
