Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",2:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Bruton, C.J.",37:37,1,2,50%,2,5,40%,4,4,100%,0,1,1,8,0,3,0,0,12
"Jones, Joel",36:15,4,6,67%,2,6,33%,2,2,100%,0,9,9,3,2,3,2,1,16
"Alamo, Angel 'Junito'",4:05,0,4,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Huertas, David",37:37,1,3,33%,3,7,43%,2,2,100%,0,11,11,0,2,3,1,0,13
"Ramos, Peter John",27:36,10,18,56%,0,0,0%,0,2,0%,3,4,7,0,5,2,0,2,20
"Stevenson, Greg",6:08,1,5,20%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,2
"Redhage, Shawn",35:55,5,11,45%,3,7,43%,5,7,71%,5,1,6,7,3,3,0,0,24
"Lockhart, Ian",12:24,1,2,50%,0,1,0%,0,0,0%,1,2,3,0,3,0,2,0,2
Totals:,,23,51,45%,10,26,38%,13,17,76%,12,28,40,18,17,14,5,3,89
