Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Edgardo",13:52,1,1,100%,0,0,0%,0,0,0%,1,1,2,1,3,0,0,0,2
"Torres, Dario",3:35,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,1,0,0,1
"Ortiz, Andres",16:50,1,4,25%,0,1,0%,1,2,50%,0,3,3,3,4,1,1,0,3
"Freije, Matt",33:47,1,4,25%,4,4,100%,0,0,0%,0,3,3,0,4,3,1,1,14
"Figueroa, Carlos",1:12,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",38:48,6,11,55%,3,7,43%,5,5,100%,1,3,4,2,2,3,0,0,26
"Vega, Christopher",28:37,3,5,60%,1,2,50%,2,6,33%,1,3,4,2,4,4,0,0,11
"Fields, Ronnie",6:27,0,3,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,1,0,0
"Narvaez, Manuel Antonio",31:09,5,11,45%,0,0,0%,3,4,75%,4,3,7,0,1,2,0,0,13
"Leon, Nick",0:58,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Manzano, Tomas",24:45,6,9,67%,0,0,0%,2,3,67%,1,3,4,0,1,0,1,0,14
Totals:,,23,50,46%,8,15,53%,14,22,64%,9,20,29,8,20,14,4,1,84
