Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",33:58,7,10,70%,2,5,40%,4,5,80%,3,1,4,5,2,1,2,0,24
"Allende, Leandro",3:04,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Maura, Kevin 'K.J.'",18:59,0,1,0%,0,1,0%,0,0,0%,2,0,2,3,3,0,0,0,0
"Rudd, Victor",34:32,7,11,64%,8,13,62%,4,8,50%,2,9,11,5,3,3,4,2,42
"Holland, John",22:31,2,2,100%,2,6,33%,4,4,100%,0,3,3,0,2,1,1,0,14
"Abreu, Álex",21:05,1,3,33%,3,3,100%,1,1,100%,1,1,2,8,1,1,0,0,12
"Clavell, Gilberto",24:46,6,10,60%,1,4,25%,2,2,100%,2,0,2,0,1,0,0,0,17
"Rivas, Juan Ramón",2:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Andújar, Emmanuel 'Emmy'",33:07,4,6,67%,1,2,50%,3,3,100%,2,4,6,7,1,0,0,0,14
"Burgos, Jeffrey Daniel",5:01,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,0
Totals:,,27,44,61%,17,35,49%,18,23,78%,12,18,30,29,14,7,7,2,123
