Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Logan, Dallas",15:11,2,2,100%,0,0,0%,0,0,0%,2,4,6,1,1,1,0,0,4
"Alvarado, Omar J.",33:42,3,5,60%,4,9,44%,2,3,67%,0,4,4,7,1,0,1,0,20
"Pagan, Wilfredo",19:32,2,3,67%,1,2,50%,0,2,0%,0,1,1,4,0,1,1,0,7
"Medina, Luis",1:53,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Colón, Alexis 'Bebo'",32:26,1,2,50%,0,2,0%,0,0,0%,6,8,14,9,4,2,3,0,2
"Milbourne, Landon",31,8,12,67%,0,1,0%,2,2,100%,1,5,6,3,4,1,2,0,18
"DeLeon, Adris",21:14,2,3,67%,1,4,25%,0,0,0%,1,2,3,2,3,3,0,0,7
"Meléndez, Ricardo 'Ricky'",21:48,0,0,0%,11,17,65%,1,1,100%,2,0,2,3,1,1,0,0,34
"Sánchez, Ricardo 'Ricky'",23:09,1,5,20%,1,5,20%,0,0,0%,0,2,2,2,4,0,1,1,5
Totals:,,20,33,61%,18,40,45%,5,8,63%,12,26,38,31,18,9,8,1,99
