Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",28:02,2,6,33%,2,6,33%,6,6,100%,3,5,8,3,1,2,0,0,16
"Barham, Marcus",33:39,2,5,40%,1,8,13%,1,1,100%,1,1,2,2,4,2,0,1,8
"Mauras, Khary",22:41,4,6,67%,1,1,100%,2,3,67%,1,3,4,3,2,1,0,0,13
"Millet, Melvin",16:52,3,5,60%,0,0,0%,2,2,100%,0,0,0,2,1,0,1,1,8
"Rivera, Javier",6:55,1,3,33%,0,1,0%,1,2,50%,0,0,0,0,3,1,0,0,3
"Rial, Fabian",2:29,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,1,0,0,0
"Betancourt, Carmelo",16:45,3,6,50%,0,0,0%,0,0,0%,0,1,1,2,0,2,2,0,6
"Rivera, Félix",36,5,8,63%,0,0,0%,2,5,40%,4,4,8,2,3,2,0,0,12
"Costner, Brandon",36:37,1,4,25%,4,10,40%,2,5,40%,0,5,5,5,2,2,3,0,16
Totals:,,21,43,49%,8,26,31%,16,24,67%,9,20,29,20,17,13,6,2,82
