Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",30:15,0,2,0%,5,7,71%,7,8,88%,2,8,10,2,4,8,2,1,22
"Daniels, Will",20:19,5,7,71%,1,3,33%,7,7,100%,1,2,3,2,5,0,0,0,20
"Howard, Jordan",37,5,7,71%,3,8,38%,3,7,43%,0,3,3,1,2,3,1,0,22
"Belardo, Gabriel J.",30:47,0,4,0%,3,6,50%,0,0,0%,0,3,3,5,1,4,0,0,9
"Huertas, Hiram",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Penn, Kleon",5:52,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Piñeiro, Juan Pablo",21:52,1,2,50%,1,2,50%,1,3,33%,0,3,3,3,4,0,1,0,6
"Ortiz, Chris",24:27,0,0,0%,1,2,50%,1,2,50%,1,2,3,2,2,1,0,0,4
"McCauley, Ben",29:22,2,2,100%,2,3,67%,2,2,100%,0,3,3,4,3,0,1,1,12
Totals:,,13,24,54%,16,31,52%,21,29,72%,4,24,28,19,21,16,5,2,95
