Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",15:30,1,2,50%,1,2,50%,0,0,0%,0,0,0,1,3,1,0,0,5
"Mitchell, Markus",5:42,1,3,33%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,1,2
"Efejuku-Rose, Weyinmi",25:02,8,9,89%,0,1,0%,5,5,100%,1,2,3,1,5,3,0,0,21
"Jimenez, Giovanni",20:33,1,3,33%,0,1,0%,1,2,50%,0,2,2,1,4,0,0,0,3
"Cotto, Rubén",24:06,1,5,20%,0,2,0%,0,0,0%,1,1,2,1,0,0,3,0,2
"Rivera, Carlos Rubén",28:32,3,7,43%,0,3,0%,1,2,50%,1,2,3,2,0,1,1,0,7
"Smith, Donta",40,7,11,64%,3,5,60%,2,2,100%,1,7,8,6,1,3,1,1,25
"O'Bryant, Patrick",34:18,4,10,40%,0,1,0%,1,1,100%,4,15,19,4,1,2,2,3,9
"Valencia, Florentino",6:17,1,3,33%,0,0,0%,3,4,75%,0,1,1,0,0,0,0,0,5
Totals:,,27,53,51%,4,15,27%,13,16,81%,8,30,38,16,15,10,7,5,79
