Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",23:11,4,9,44%,0,1,0%,6,6,100%,0,0,0,1,1,1,1,0,14
"Nieves, Anthony",3:02,0,2,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Reyes, Angelo",24:36,1,5,20%,1,2,50%,0,0,0%,3,5,8,0,3,0,0,0,5
"Rodriguez, Joel",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Howard, Ron",25:15,3,7,43%,0,2,0%,3,6,50%,0,2,2,1,2,1,1,0,9
"Orozco, William",23:19,0,3,0%,0,2,0%,4,4,100%,1,4,5,2,2,2,2,0,4
"Estwick, Alberto",2:54,0,3,0%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,0
"Ruiz, Jared",12:34,1,2,50%,1,2,50%,1,4,25%,0,0,0,0,0,0,0,0,6
"Graham, Paul",25:24,1,3,33%,1,2,50%,0,0,0%,0,1,1,1,0,1,2,0,5
"Acevedo, Angel 'Mutombo'",18:12,1,1,100%,0,1,0%,0,0,0%,0,1,1,1,1,0,1,1,2
"Wilkerson, Tyler",37:05,2,8,25%,2,5,40%,8,10,80%,1,7,8,1,4,4,1,0,18
"Pérez, Owen",2:16,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,13,44,30%,5,17,29%,24,32,75%,7,20,27,7,14,9,8,1,65
