Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Orta, Raul",14:41,2,2,100%,0,3,0%,3,3,100%,0,2,2,0,3,2,0,2,7
"Venzen, Gilberto",5,1,1,100%,0,0,0%,0,0,0%,2,1,3,0,0,1,0,0,2
"Colon, Gabriel 'Pirulo'",21:06,4,6,67%,1,3,33%,3,3,100%,2,5,7,2,0,1,3,1,14
"Rivera, Emanuel",19:05,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,2,0,0,0
"Rosario, Jose R.",8:50,0,0,0%,0,0,0%,0,0,0%,0,2,2,1,2,1,1,0,0
"Meléndez, Ricardo 'Ricky'",37:12,2,10,20%,5,10,50%,0,0,0%,0,1,1,4,3,2,1,0,19
"Villegas, Samuel",35:33,2,3,67%,2,4,50%,8,10,80%,1,4,5,7,0,2,1,0,18
"Townes, Darian",31:36,5,11,45%,0,1,0%,1,4,25%,4,5,9,1,3,0,0,4,11
"Nailon, Lee",26:57,11,18,61%,0,0,0%,7,7,100%,5,7,12,5,4,3,2,0,29
Totals:,,27,51,53%,8,22,36%,22,27,81%,14,27,41,21,15,14,8,7,100
