Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Terrico",29:09,4,5,80%,1,7,14%,3,4,75%,0,6,6,1,3,1,1,0,14
"García, Jonathan",33:39,2,5,40%,5,7,71%,0,0,0%,1,4,5,4,3,1,1,0,19
"Pacheco, Georgie",30:38,1,3,33%,1,2,50%,9,9,100%,1,2,3,2,1,1,0,0,14
"Huertas, Hiram",2:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Fillyaw, Marcus",23:02,2,2,100%,1,4,25%,0,0,0%,1,5,6,2,4,1,2,0,7
"Ortiz, Chris",40,10,12,83%,1,6,17%,3,5,60%,0,5,5,5,2,2,1,0,26
"McCauley, Ben",38:10,5,10,50%,1,2,50%,7,10,70%,5,8,13,6,3,2,0,0,20
"Franklin, Alexander",3,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
Totals:,,24,37,65%,10,28,36%,22,28,79%,8,31,39,21,16,8,6,0,100
