Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",12:57,0,1,0%,2,3,67%,0,0,0%,0,0,0,2,1,0,1,0,6
"Guitián, José",18:19,0,0,0%,2,3,67%,0,0,0%,1,1,2,0,0,0,0,0,6
"Renfroe, Alex",35:42,3,4,75%,1,6,17%,2,2,100%,1,6,7,7,2,1,0,0,11
"Reese, Derek",8:48,0,1,0%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,0,0
"Rivera, Carlos Rubén",30:43,0,2,0%,4,6,67%,5,8,63%,1,2,3,1,3,2,1,0,17
"Curry, Terrence 'T.J.'",0:36,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Ubiles, Edwin",14:08,2,4,50%,0,0,0%,1,2,50%,0,0,0,0,2,0,1,0,5
"Ramos, Peter John",26:26,6,11,55%,0,2,0%,1,2,50%,0,11,11,2,2,0,0,3,13
"Vassallo, Ángel Daniel",25:51,3,7,43%,4,7,57%,0,3,0%,0,2,2,2,1,1,0,0,18
"Uter, Adrian",26:25,3,7,43%,0,1,0%,3,7,43%,1,7,8,5,3,3,0,2,9
Totals:,,17,37,46%,13,28,46%,12,24,50%,5,32,37,19,14,7,3,5,85
