Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nieves, Roberto",2:24,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Hicks, Michael",21:23,4,6,67%,1,4,25%,5,6,83%,4,1,5,2,4,0,1,0,16
"Pittman, Dexter",33:21,4,10,40%,0,0,0%,1,1,100%,3,6,9,1,3,1,0,1,9
"Guzmán, Ánsel",28:34,5,9,56%,0,3,0%,1,2,50%,1,4,5,4,5,2,0,0,11
"Nieves, Joel",11:29,0,0,0%,0,1,0%,0,0,0%,0,4,4,1,3,1,0,0,0
"Clemente, Denis",33:28,3,5,60%,5,13,38%,4,4,100%,1,2,3,3,3,3,1,0,25
"Ere, Ebi",36:29,4,10,40%,2,9,22%,2,2,100%,1,7,8,4,0,0,0,0,16
"Collier, Devon",22:34,2,7,29%,0,0,0%,3,8,38%,5,6,11,1,3,0,1,0,7
"Valenzuela, Hector",9:16,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,1,0
Totals:,,22,49,45%,8,30,27%,16,23,70%,16,30,46,17,22,7,3,2,84
