Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Theodore, Jordan",13:25,2,4,50%,0,0,0%,1,4,25%,0,0,0,3,3,1,0,0,5
"Dalmau, Christian",30:26,2,5,40%,3,5,60%,2,5,40%,0,4,4,2,4,2,0,0,15
"Ayuso, Elias 'Larry'",34:33,5,12,42%,1,8,13%,5,5,100%,1,4,5,3,3,3,0,0,18
"Villegas, Johwen",31:55,0,1,0%,2,8,25%,0,0,0%,1,5,6,1,3,0,1,0,6
"Santiago, Daniel 'Danny'",30:48,6,9,67%,0,0,0%,3,4,75%,4,4,8,2,5,4,0,1,15
"Cruz, Alvin",9:41,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Lloreda, José Jaime",36:22,5,12,42%,0,0,0%,2,4,50%,8,10,18,2,3,2,0,0,12
"Alamo, Angel 'Junito'",4:43,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Narvaez, Manuel Antonio",8:02,0,3,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
Totals:,,21,47,45%,6,23,26%,13,22,59%,15,27,42,13,22,13,1,1,73
