Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",17:23,1,2,50%,1,4,25%,0,0,0%,0,2,2,4,2,1,1,1,5
"Colón, Benjamín",9:49,1,1,100%,0,1,0%,0,0,0%,1,0,1,0,1,0,0,0,2
"Gonzalez, Javier",30:44,2,5,40%,3,7,43%,0,0,0%,0,2,2,3,2,0,2,0,13
"Ledo, Ricardo",30:33,4,7,57%,0,3,0%,3,6,50%,2,5,7,6,1,2,0,0,11
"Williams, Devin",38:13,6,10,60%,1,3,33%,1,2,50%,5,11,16,2,5,3,1,0,16
"Galindo, Alex",9:41,0,0,0%,0,2,0%,0,0,0%,1,0,1,0,0,2,0,0,0
"Romero, Ismael",31:32,13,21,62%,0,0,0%,3,9,33%,5,1,6,1,3,1,1,0,29
"Mojica, Javier",32:02,0,4,0%,2,6,33%,0,2,0%,1,7,8,2,1,0,2,0,6
Totals:,,27,50,54%,7,26,27%,7,19,37%,15,28,43,18,15,9,7,1,82
