Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alamo, Angel 'Junito'",16:08,0,0,0%,0,5,0%,0,0,0%,2,4,6,1,3,0,0,0,0
"Garcia, Leandro",27:10,1,4,25%,1,5,20%,2,2,100%,0,3,3,4,1,3,1,0,7
"Nieves, Joel",0:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Phelps, Eugene",27:53,3,7,43%,0,0,0%,3,4,75%,1,6,7,1,3,3,1,0,9
"Cortes, David",28:26,0,2,0%,0,4,0%,2,2,100%,1,1,2,2,1,0,0,0,2
"Clemente, Denis",8:41,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Soto, Christian A.",2:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cruz, Alvin",7:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,2,1,0,0,0
"Jones, Joel",14:31,3,3,100%,0,3,0%,3,3,100%,0,1,1,0,1,0,0,1,9
"Balkman, Renaldo",28:55,9,15,60%,0,0,0%,2,5,40%,1,8,9,3,3,2,0,1,20
"Huertas, David",31:53,1,7,14%,4,6,67%,1,1,100%,0,6,6,0,2,3,1,0,15
"Branch, Onzie",6:16,0,2,0%,0,1,0%,0,0,0%,2,0,2,0,0,0,0,0,0
Totals:,,17,41,41%,5,24,21%,13,17,76%,7,29,36,13,16,12,3,2,62
