Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",13:27,1,1,100%,2,2,100%,2,4,50%,0,1,1,0,4,1,2,0,10
"Collazo, Carlos",15:42,4,6,67%,1,2,50%,1,1,100%,2,2,4,1,2,1,1,0,12
"Vazquez, Christian",28,1,2,50%,6,7,86%,2,2,100%,0,0,0,0,4,2,0,0,22
"Arroyo, Alberto C.",0:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hamilton, Kevin",39:31,5,11,45%,0,1,0%,10,10,100%,1,3,4,4,5,4,3,0,20
"Salgado, Luis",26:39,2,7,29%,0,1,0%,4,4,100%,0,1,1,3,3,1,1,1,8
"Gonzalez, Miguel",12,0,1,0%,1,1,100%,0,0,0%,0,0,0,0,0,1,0,0,3
"Rivera, Jorge Luis",24:18,0,1,0%,0,1,0%,0,0,0%,0,2,2,1,2,0,1,0,0
"Mojica, Javier",40,7,9,78%,2,4,50%,2,2,100%,3,4,7,6,1,2,2,0,22
Totals:,,20,38,53%,12,19,63%,21,23,91%,6,13,19,15,21,12,10,1,97
