Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ayuso, Elias 'Larry'",36:01,3,5,60%,5,9,56%,0,0,0%,0,2,2,0,0,5,1,0,21
"Berdiel, Miguel 'Ali'",25:33,2,4,50%,3,4,75%,2,4,50%,2,4,6,4,2,2,0,0,15
"Sánchez, Ricardo 'Ricky'",26:03,0,4,0%,1,3,33%,0,0,0%,2,3,5,1,3,1,0,4,3
"Dalmau, Ricardo",21:12,3,7,43%,1,5,20%,0,0,0%,0,0,0,1,2,2,0,0,9
"Apodaca, Rick",22:47,0,1,0%,2,6,33%,2,2,100%,1,2,3,3,2,2,1,0,8
"Santiago, Eddin",14:27,1,2,50%,2,2,100%,0,0,0%,0,1,1,3,1,1,1,0,8
"Falcon, Alexander",7:41,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Rivas, Luis A.",8:05,1,1,100%,0,0,0%,0,0,0%,2,1,3,1,1,1,1,0,2
"Watkins, Jameel",26:17,3,5,60%,0,0,0%,2,3,67%,3,5,8,2,4,2,0,2,8
"Narvaez, Manuel Antonio",11:54,1,2,50%,0,0,0%,0,2,0%,2,0,2,0,2,0,0,1,2
Totals:,,15,33,45%,14,29,48%,6,11,55%,13,18,31,15,17,16,4,7,78
