Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",6:33,0,0,0%,1,3,33%,0,0,0%,0,0,0,0,1,1,0,0,3
"Liz, Víctor",35:35,8,10,80%,4,6,67%,3,4,75%,1,3,4,4,1,1,5,0,31
"Elonu, Chinemelu",31:32,2,3,67%,0,0,0%,0,0,0%,5,9,14,2,3,1,0,3,4
"Ayon, Gustavo",19:52,4,7,57%,0,0,0%,0,1,0%,2,3,5,2,3,0,0,2,8
"Hodge Jr., Walter",33:27,4,8,50%,0,2,0%,0,0,0%,0,4,4,8,3,4,1,0,8
"Gaston, Chris",17:14,4,7,57%,0,0,0%,2,2,100%,1,2,3,2,1,2,0,0,10
"Rodríguez, Jonathan",10:08,1,1,100%,1,3,33%,0,0,0%,0,2,2,1,0,1,0,0,5
"Cintrón, Raymond",7:06,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Huertas, David",32:46,2,6,33%,5,12,42%,0,2,0%,1,0,1,4,3,2,0,0,19
"Collier, Devon",5:47,1,2,50%,0,0,0%,0,0,0%,3,0,3,0,0,0,0,0,2
Totals:,,26,44,59%,11,27,41%,5,9,56%,13,23,36,24,15,12,6,5,90
