Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clavell, Gilberto",8:27,1,1,100%,0,4,0%,0,0,0%,0,2,2,0,3,2,0,0,2
"Labissiere, Skal",24:37,1,4,25%,0,3,0%,2,2,100%,3,5,8,0,3,1,1,3,4
"Oviedo, Dixon",0:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Filiberto",15:59,3,3,100%,0,0,0%,2,2,100%,3,2,5,3,2,1,2,0,8
"Sosa, Isaac",36:58,1,4,25%,2,6,33%,1,1,100%,2,1,3,2,2,0,0,0,9
"Clavell, Gian",35:20,0,4,0%,4,9,44%,7,8,88%,0,3,3,0,2,2,0,0,19
"Diallo, Cheick",31:30,7,8,88%,0,0,0%,2,5,40%,3,8,11,2,4,2,0,0,16
"Matías, Ángel L.",18:14,2,4,50%,3,4,75%,1,2,50%,0,1,1,2,5,1,0,0,14
"Young, Kevin",3:30,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,1,0
"Barea, José Juan",25:18,4,7,57%,3,6,50%,5,6,83%,0,3,3,8,5,4,1,0,22
Totals:,,19,35,54%,12,33,36%,20,26,77%,11,25,36,17,27,13,4,4,94
