Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Josiah, Jahvari",30:16,2,5,40%,0,4,0%,2,4,50%,1,0,1,4,4,1,3,0,6
"Davis, Brandon",5:20,0,0,0%,0,1,0%,0,0,0%,0,0,0,2,0,1,1,0,0
"Huertas, Hiram",13:28,3,4,75%,0,2,0%,0,0,0%,2,1,3,1,3,2,1,0,6
"Penn, Kleon",17:22,4,4,100%,0,0,0%,0,0,0%,2,2,4,0,2,0,0,0,8
"Perkins, Joshua",38:02,0,3,0%,4,7,57%,2,6,33%,2,4,6,9,1,1,0,0,14
"Reese, Derek",22:05,2,4,50%,0,1,0%,0,0,0%,1,5,6,2,1,0,0,1,4
"Ortiz, Chris",36:49,7,13,54%,2,4,50%,3,4,75%,1,5,6,4,2,1,0,0,23
"McCauley, Ben",36:38,5,8,63%,5,12,42%,1,2,50%,2,5,7,4,2,1,1,0,26
Totals:,,23,41,56%,11,31,35%,8,16,50%,11,22,33,26,15,7,6,1,87
