Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",13:16,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,2,1,0,0,0
"Fernández, Tjader",7:15,0,0,0%,1,1,100%,0,0,0%,0,0,0,2,0,0,0,0,3
"Rivas, Juan Ramón",19:35,2,7,29%,0,0,0%,4,6,67%,0,4,4,0,3,0,0,1,8
"Han, Francis Jonathan",15:06,0,1,0%,0,2,0%,0,0,0%,0,2,2,0,0,1,0,0,0
"Powell, Josh",12:16,1,5,20%,0,1,0%,0,0,0%,2,3,5,0,1,2,0,0,2
"Guzmán, Ánsel",15:16,2,4,50%,0,1,0%,1,1,100%,2,0,2,2,1,0,0,0,5
"Rodríguez, Jonathan",15:06,0,1,0%,1,3,33%,0,0,0%,0,2,2,1,1,2,0,0,3
"Clavell, Gilberto",28:03,8,9,89%,0,2,0%,4,4,100%,4,8,12,1,2,1,1,0,20
"Butler, Nathaniel",18:40,1,2,50%,0,0,0%,2,6,33%,0,2,2,0,2,1,1,0,4
"Guitián, José",17:43,1,2,50%,2,5,40%,1,2,50%,1,2,3,1,3,0,1,1,9
"Gaston, Chris",17:54,3,6,50%,0,0,0%,1,1,100%,3,0,3,1,2,1,0,1,7
"Smith, Donta",15:23,1,6,17%,0,1,0%,4,4,100%,0,0,0,1,0,0,1,0,6
"López, Matt",2:44,1,1,100%,0,0,0%,1,2,50%,0,0,0,0,0,1,0,0,3
"Pérez, Owen",1:37,0,3,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
Totals:,,20,48,42%,4,17,24%,18,26,69%,12,24,36,10,17,10,4,3,70
