Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Edgardo",1:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Martinez, Carlos",16:25,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,0,2,1,0,0
"Morales, Ferdinand",12:11,1,4,25%,0,1,0%,0,0,0%,1,0,1,2,1,1,0,0,2
"Abreu, Álex",16:30,0,2,0%,0,0,0%,1,1,100%,2,3,5,3,2,0,0,0,1
"Carter, Maurice",36:45,4,5,80%,4,5,80%,4,4,100%,0,4,4,5,0,4,0,0,24
"Clavell, Gilberto",24:15,2,7,29%,2,3,67%,3,4,75%,2,1,3,1,5,1,1,0,13
"Hernández, Luis 'Pelacoco'",18:02,2,7,29%,1,2,50%,0,0,0%,2,3,5,0,3,0,1,0,7
"Portalatin, Wayne",1:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Keenan, Justin",34:11,6,9,67%,1,5,20%,4,9,44%,2,4,6,0,3,0,1,1,19
"Guitián, José",16:20,1,2,50%,1,2,50%,0,0,0%,0,1,1,2,4,0,0,0,5
"Buckner, Reggie",22:18,6,8,75%,0,0,0%,1,1,100%,4,6,10,2,5,1,0,1,13
Totals:,,22,45,49%,9,20,45%,13,19,68%,13,24,37,16,26,9,4,2,84
