Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jackson, Cedric",29:24,1,4,25%,0,3,0%,2,2,100%,0,2,2,7,2,2,0,0,4
"Martínez, Wil",13:35,4,4,100%,1,3,33%,0,2,0%,0,0,0,1,2,2,0,0,11
"Cotto, Rubén",5:28,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,0,0,1,0,0
"Cintrón, Raymond",17:30,0,0,0%,3,6,50%,0,0,0%,1,1,2,1,2,1,2,0,9
"Santiago, Jr., Benito",23:03,3,6,50%,0,2,0%,0,0,0%,1,2,3,5,2,2,3,0,6
"Bishop, Tony",35:15,5,7,71%,1,2,50%,4,7,57%,2,5,7,5,4,2,3,0,17
"Samhan, Omar",25:59,3,7,43%,1,3,33%,0,2,0%,3,3,6,1,5,2,1,0,9
"Romero, Ismael",19:40,5,7,71%,0,0,0%,0,7,0%,2,3,5,0,2,0,2,0,10
"López, Matt",30:02,4,4,100%,0,0,0%,3,7,43%,1,6,7,1,4,3,1,0,11
Totals:,,25,40,63%,6,19,32%,9,27,33%,10,24,34,22,23,14,13,0,77
