Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",34:54,4,8,50%,0,5,0%,5,5,100%,0,2,2,3,2,1,3,0,13
"Figueroa, Angel 'Buster'",37:39,9,11,82%,0,3,0%,5,5,100%,3,3,6,0,4,0,2,0,23
"Vassallo, Ángel Daniel",40,7,12,58%,3,7,43%,3,5,60%,3,9,12,3,2,4,0,1,26
"Worthington, Mark",19:54,1,2,50%,0,6,0%,4,4,100%,1,5,6,1,5,1,0,0,6
"Dalmau, Ricardo",20:17,1,2,50%,0,3,0%,0,0,0%,0,3,3,2,3,3,2,0,2
"Rodriguez, Carlos",12:18,0,0,0%,1,2,50%,0,2,0%,1,2,3,1,3,0,0,0,3
"Villegas, Samuel",4:52,0,0,0%,2,2,100%,0,0,0%,1,0,1,0,0,0,0,0,6
"Colon, Gabriel 'Pirulo'",3:22,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,2
"Pruitt, Shaun",26:44,1,6,17%,0,0,0%,3,6,50%,5,3,8,1,3,2,0,0,5
Totals:,,24,43,56%,6,28,21%,20,27,74%,14,27,41,11,22,12,7,1,86
