Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",17:20,0,1,0%,1,1,100%,0,0,0%,0,4,4,5,2,1,1,1,3
"Miller, Malcolm",32:39,3,3,100%,6,7,86%,1,2,50%,0,3,3,0,3,0,1,1,25
"Jenkins, Lorenzo",11:53,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Rivera, Luis A",23:03,4,4,100%,2,7,29%,0,0,0%,0,0,0,4,3,3,1,0,14
"Belardo, Gabriel J.",27:58,2,4,50%,2,6,33%,8,8,100%,0,0,0,10,1,3,1,0,18
"Kappos, Alexander",21:51,2,2,100%,2,6,33%,0,0,0%,0,4,4,2,2,0,0,0,10
"Butler, Nathaniel",10:03,1,1,100%,0,0,0%,0,2,0%,0,1,1,0,0,1,1,0,2
"Horton, Kenneth",32:22,3,6,50%,1,4,25%,2,2,100%,2,3,5,1,4,1,0,1,11
"Amigo, Daniel",21:29,7,8,88%,0,0,0%,3,4,75%,2,2,4,5,5,2,2,0,17
"Colon, Luis Miguel",1:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,22,30,73%,14,31,45%,14,18,78%,4,17,21,28,21,11,7,3,100
