Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilson, Jamil",16:05,0,3,0%,1,2,50%,0,0,0%,2,2,4,0,3,2,0,0,3
"Miranda, Johanns",19:20,2,5,40%,1,3,33%,2,3,67%,0,0,0,5,0,2,3,0,9
"Martínez, Wil",20:15,0,4,0%,2,6,33%,0,0,0%,0,0,0,0,0,0,0,0,6
"Rivera Casanova, Fabian",3:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Henriquez, Luis",10,2,3,67%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,4
"Cheatham, Haanif",19:09,0,4,0%,1,3,33%,0,0,0%,1,0,1,3,0,1,0,0,3
"Wheeler, Phillip",23:22,4,8,50%,0,1,0%,2,4,50%,4,4,8,1,0,2,1,0,10
"Rivera, Félix",18:27,1,3,33%,0,0,0%,1,2,50%,1,3,4,0,1,2,2,0,3
"Emory, Carlos",36:05,3,3,100%,4,8,50%,0,0,0%,2,2,4,2,3,1,2,0,18
"Cruz, William",10:15,1,2,50%,0,2,0%,0,0,0%,2,0,2,2,1,0,0,0,2
"Robinson, Thomas",23:53,5,9,56%,0,0,0%,3,5,60%,3,4,7,1,2,3,0,1,13
Totals:,,18,44,41%,9,25,36%,8,14,57%,15,15,30,16,11,13,8,1,71
