Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",30:25,8,13,62%,2,4,50%,0,2,0%,5,1,6,4,3,1,1,1,22
"Ramirez, Luis S.",6:20,0,2,0%,0,0,0%,0,0,0%,0,0,0,2,0,0,0,0,0
"Vega, Christopher",27,3,12,25%,0,2,0%,2,4,50%,0,2,2,5,0,2,1,0,8
"Baker, Maurice",29:37,1,3,33%,1,6,17%,0,0,0%,2,2,4,6,4,3,1,0,5
"Villegas, Johwen",14:53,2,3,67%,2,4,50%,1,1,100%,2,0,2,0,1,1,1,0,11
"Wolkowisky, Ruben",25:36,2,3,67%,1,4,25%,1,2,50%,1,4,5,4,3,1,0,0,8
"De Jesus, Manuel",34:11,1,5,20%,4,8,50%,2,4,50%,1,8,9,0,1,0,1,1,16
"Mendez, Osvaldo",11:45,3,4,75%,2,4,50%,0,0,0%,0,2,2,1,4,0,0,0,12
"Dyer, Alphonse",20:13,3,6,50%,0,0,0%,3,4,75%,2,7,9,1,1,1,0,3,9
Totals:,,23,51,45%,12,32,38%,9,17,53%,13,26,39,23,17,9,5,5,91
