Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Holloway, Terrell 'Tu'",27:46,3,8,38%,2,5,40%,5,6,83%,1,0,1,4,3,0,0,0,17
"Rosario, Mike",24:39,5,8,63%,1,5,20%,0,0,0%,0,0,0,1,2,1,3,0,13
"García, Jonathan",20:33,0,1,0%,2,3,67%,1,2,50%,1,2,3,4,3,1,0,0,7
"Carmona, Alejandro 'Bimbo'",18:22,1,1,100%,1,3,33%,0,0,0%,0,3,3,2,1,1,0,0,5
"Colón, Alexis 'Bebo'",21:51,2,2,100%,0,0,0%,0,3,0%,1,0,1,3,3,0,3,0,4
"Hernández, Luis 'Pelacoco'",20:10,4,7,57%,0,0,0%,1,1,100%,2,4,6,1,2,1,2,2,9
"Díaz, Jorge Brian",19:35,5,8,63%,0,2,0%,0,0,0%,1,5,6,0,1,0,0,2,10
"Meléndez, Ricardo 'Ricky'",7,0,1,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Terry, Reyshawn",21:04,1,3,33%,1,4,25%,1,2,50%,0,6,6,1,1,1,0,0,6
"Alamo, Angel 'Junito'",18:55,2,4,50%,0,4,0%,2,2,100%,1,5,6,2,4,3,1,1,6
Totals:,,23,43,53%,8,27,30%,10,16,63%,7,25,32,18,20,8,9,5,80
