Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Davis, Bryan",13:32,2,3,67%,0,0,0%,1,2,50%,1,2,3,0,1,2,4,1,5
"Diaz, Guillermo",34:09,1,4,25%,1,2,50%,3,4,75%,0,2,2,2,2,3,0,0,8
"Verdejo, Jesus",10:32,1,1,100%,0,1,0%,0,0,0%,0,0,0,2,1,0,0,0,2
"Alamo, Angel 'Junito'",13,4,5,80%,0,1,0%,4,4,100%,0,1,1,1,4,1,2,0,12
"Phelps, Eugene",17:31,2,4,50%,0,0,0%,0,0,0%,0,4,4,0,1,2,0,0,4
"Cortes, David",35:18,5,8,63%,3,6,50%,0,0,0%,1,4,5,6,3,1,4,1,19
"Cruz, Alvin",40,2,3,67%,2,5,40%,1,1,100%,0,2,2,6,2,2,0,0,11
"Balkman, Renaldo",35:55,10,16,63%,0,1,0%,7,10,70%,6,7,13,3,2,1,2,1,27
Totals:,,27,44,61%,6,16,38%,16,21,76%,8,22,30,20,16,12,12,3,88
