Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",10:10,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Rosas, Samuel",5:12,0,2,0%,0,2,0%,0,0,0%,1,1,2,2,2,0,1,0,0
"Bruton, C.J.",34:01,1,2,50%,3,7,43%,1,2,50%,0,3,3,8,2,2,1,0,12
"Jones, Joel",30:37,4,8,50%,3,4,75%,1,2,50%,0,4,4,4,1,1,2,2,18
"Huertas, David",30:16,3,5,60%,2,4,50%,4,4,100%,3,4,7,1,0,4,1,0,16
"Ramos, Peter John",28:13,9,12,75%,0,0,0%,0,2,0%,0,12,12,2,4,6,0,0,18
"Stevenson, Greg",9:44,2,3,67%,0,0,0%,1,2,50%,2,0,2,2,2,2,2,0,5
"Redhage, Shawn",40,6,11,55%,3,5,60%,0,0,0%,1,5,6,4,3,2,0,0,21
"Lockhart, Ian",11:47,1,1,100%,0,0,0%,0,0,0%,1,1,2,1,2,0,1,0,2
Totals:,,26,46,57%,11,22,50%,7,12,58%,8,31,39,24,17,17,8,2,92
