Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alamo, Angel 'Junito'",20:28,5,9,56%,0,0,0%,0,0,0%,0,8,8,3,2,0,1,0,10
"Garcia, Leandro",33:26,2,2,100%,3,5,60%,2,4,50%,1,3,4,10,3,4,2,0,15
"Nieves, Joel",4:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Phelps, Eugene",16:44,1,3,33%,0,0,0%,1,4,25%,2,2,4,3,1,3,0,1,3
"Cortes, David",26:51,3,4,75%,1,2,50%,3,3,100%,1,0,1,3,1,0,3,0,12
"Clemente, Denis",13:08,1,2,50%,1,3,33%,0,0,0%,0,1,1,5,1,0,0,0,5
"Soto, Christian A.",10,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Cruz, Alvin",4:43,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Jones, Joel",12:33,2,4,50%,1,2,50%,0,0,0%,0,2,2,0,1,0,0,0,7
"Balkman, Renaldo",28:32,8,11,73%,0,0,0%,1,1,100%,0,8,8,7,1,3,0,0,17
"Huertas, David",27:26,8,8,100%,6,7,86%,0,0,0%,0,3,3,1,4,2,0,0,34
"Branch, Onzie",1:27,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,31,44,70%,12,20,60%,7,12,58%,4,27,31,33,17,12,6,1,105
