Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dalmau, Christian",31:05,3,5,60%,3,7,43%,5,7,71%,0,3,3,4,0,5,2,0,20
"Ayuso, Elias 'Larry'",30:51,2,5,40%,4,10,40%,0,0,0%,0,2,2,5,4,1,2,0,16
"Villegas, Johwen",40,1,5,20%,3,6,50%,3,5,60%,2,4,6,1,2,0,0,0,14
"Garces, Ruben",19:20,3,6,50%,0,0,0%,2,2,100%,0,4,4,2,1,0,0,0,8
"Cruz, Alvin",8:54,0,0,0%,1,3,33%,0,0,0%,0,0,0,0,1,1,0,0,3
"Latimer, Antonio",21:02,2,4,50%,0,2,0%,0,0,0%,3,5,8,1,2,2,0,0,4
"Alamo, Angel 'Junito'",18:57,2,8,25%,0,0,0%,1,2,50%,4,4,8,0,3,1,0,1,5
"Barbosa, Raymond",9:08,0,1,0%,0,1,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Narvaez, Manuel Antonio",20:39,5,10,50%,0,0,0%,1,2,50%,6,6,12,1,1,0,0,1,11
Totals:,,18,44,41%,11,29,38%,12,18,67%,16,28,44,14,15,10,4,2,81
