Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Young, Mike",34:26,8,12,67%,0,2,0%,11,11,100%,1,7,8,2,1,3,0,1,27
"Torres, Andres",13:08,0,0,0%,0,1,0%,1,2,50%,0,1,1,2,3,2,0,0,1
"Duran, Cliff",22:38,4,8,50%,0,0,0%,2,4,50%,4,4,8,4,3,0,1,0,10
"Belardo, Gabriel J.",22:20,3,5,60%,1,3,33%,3,4,75%,0,2,2,1,1,1,1,0,12
"Colon, Gabriel 'Pirulo'",7:07,0,1,0%,0,0,0%,0,0,0%,0,3,3,0,1,1,0,0,0
"Reese, Derek",3:50,1,2,50%,0,0,0%,0,1,0%,0,0,0,0,2,0,0,0,2
"Emory, Carlos",22:33,0,1,0%,2,3,67%,2,4,50%,2,2,4,5,1,1,0,0,8
"Rivera, Carlos Rubén",21:45,1,1,100%,1,2,50%,0,1,0%,0,2,2,1,4,4,0,0,5
"Walker, Chris",20:29,5,7,71%,0,0,0%,2,3,67%,3,6,9,0,2,1,1,2,12
"Ramos, Peter John",14,1,2,50%,0,0,0%,2,2,100%,0,4,4,1,3,2,0,1,4
"Vassallo, Ángel Daniel",17:38,0,5,0%,3,6,50%,1,2,50%,0,2,2,2,2,2,1,0,10
Totals:,,23,44,52%,7,17,41%,24,34,71%,10,33,43,18,23,17,4,4,91
