Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dentmon, Justin",37:27,2,6,33%,4,7,57%,1,2,50%,0,0,0,9,2,3,2,0,17
"Escalera, Carlos",4:50,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Nichols, Demetris",38:29,7,10,70%,2,6,33%,1,1,100%,1,5,6,7,2,3,2,2,21
"Vassallo, Ángel Daniel",35:09,5,8,63%,1,4,25%,5,6,83%,1,3,4,2,4,2,2,0,18
"Cintrón, Raymond",2:32,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Cortes, David",21:16,2,3,67%,2,2,100%,2,2,100%,0,1,1,1,2,0,2,0,12
"Graterol, Windy",23:33,5,8,63%,0,0,0%,1,3,33%,2,8,10,2,4,0,1,0,11
"Rosa, Angel R.",1:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramos, Peter John",35:30,8,13,62%,0,0,0%,1,3,33%,1,8,9,3,4,2,0,0,17
Totals:,,29,48,60%,10,21,48%,11,17,65%,5,25,30,24,18,11,9,2,99
