Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Arroyo, Carlos",28:42,2,6,33%,2,7,29%,2,4,50%,0,2,2,7,2,3,1,0,12
"Ayuso, Elias 'Larry'",14:10,2,3,67%,1,4,25%,2,2,100%,0,0,0,1,1,0,0,0,9
"Berdiel, Miguel 'Ali'",13:25,1,3,33%,1,2,50%,2,3,67%,1,1,2,1,2,0,1,0,7
"Milbourne, Landon",26:34,3,7,43%,1,2,50%,2,2,100%,0,3,3,1,3,3,1,0,11
"Rivera, Filiberto",13:14,0,2,0%,0,3,0%,2,2,100%,1,2,3,3,0,0,0,0,2
"Cruz, Alvin",24:22,2,6,33%,2,5,40%,2,2,100%,0,1,1,1,3,0,0,0,12
"Sánchez, Ricardo 'Ricky'",37:14,1,4,25%,3,6,50%,0,0,0%,0,3,3,0,3,0,2,2,11
"Buckner, Reggie",25:12,2,5,40%,0,0,0%,3,3,100%,1,9,10,0,5,0,1,1,7
"Young, Kevin",17:03,2,3,67%,1,1,100%,0,2,0%,6,4,10,0,3,1,1,1,7
Totals:,,15,39,38%,11,30,37%,15,20,75%,9,25,34,14,22,7,7,4,78
