Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",11:48,1,1,100%,1,1,100%,0,0,0%,0,2,2,0,5,0,0,1,5
"Martinez, Carlos",13:48,1,2,50%,1,1,100%,0,0,0%,0,0,0,1,0,1,1,0,5
"Figueroa, Carlos",2:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Browne, Gary",24:08,2,7,29%,2,3,67%,3,4,75%,0,5,5,3,3,2,4,0,13
"Santiago, Jr., Benito",15,3,3,100%,0,3,0%,0,0,0%,0,5,5,4,2,1,1,0,6
"Perez, Yudniel",26:49,1,1,100%,0,1,0%,0,0,0%,1,1,2,4,0,1,1,0,2
"Romero, Ismael",33:28,4,8,50%,0,1,0%,5,8,63%,4,6,10,3,4,1,2,1,13
"Keenan, Justin",34:42,6,13,46%,3,6,50%,3,5,60%,2,4,6,1,4,2,0,1,24
"Fells, Courtney",37:48,1,5,20%,3,8,38%,0,0,0%,1,4,5,5,2,3,3,0,11
Totals:,,19,40,48%,10,24,42%,11,17,65%,8,27,35,21,20,11,12,3,79
