Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pena, Antonio",12:54,0,1,0%,0,1,0%,0,2,0%,0,1,1,0,1,0,0,0,0
"Rosas, Samuel",0:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Hinson, Darnell",32:51,2,4,50%,3,7,43%,2,4,50%,0,1,1,5,4,4,0,0,15
"Thomas, Brandon",32:56,1,1,100%,1,5,20%,5,6,83%,0,2,2,2,1,3,0,1,10
"Piñeiro, Juan Pablo",12:31,0,2,0%,1,1,100%,0,0,0%,0,2,2,1,3,2,0,0,3
"Phelps, Eugene",28:52,5,11,45%,0,0,0%,4,8,50%,2,4,6,7,4,3,1,0,14
"Strong, Carlos",9:21,0,1,0%,0,0,0%,0,2,0%,0,2,2,1,1,0,0,0,0
"Pérez, Rafael",7:09,0,0,0%,0,0,0%,2,2,100%,1,2,3,0,1,0,1,0,2
"Sánchez, Ricardo 'Ricky'",32:20,1,3,33%,6,10,60%,0,0,0%,0,6,6,1,5,1,0,1,20
"Penn, Kleon",30:28,5,6,83%,0,0,0%,1,3,33%,2,4,6,1,3,0,1,3,11
Totals:,,14,29,48%,11,24,46%,14,27,52%,5,24,29,18,23,14,3,5,75
