Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",14:29,2,5,40%,1,3,33%,0,0,0%,2,2,4,5,3,1,2,0,7
"Rivas, Juan Ramón",24:14,3,4,75%,2,4,50%,4,4,100%,4,0,4,1,3,0,1,0,16
"Han, Francis Jonathan",16:20,2,3,67%,1,1,100%,0,0,0%,0,0,0,1,1,1,0,0,7
"Guzmán, Ánsel",18:31,3,9,33%,0,3,0%,1,2,50%,1,1,2,5,2,2,2,0,7
"Rodríguez, Jonathan",25:55,4,12,33%,1,4,25%,2,2,100%,3,2,5,1,1,0,0,0,13
"Clavell, Gilberto",31:33,1,5,20%,4,7,57%,0,0,0%,0,0,0,0,2,2,4,0,14
"Butler, Nathaniel",17:06,3,9,33%,0,0,0%,0,0,0%,1,2,3,1,1,3,0,0,6
"Guitián, José",13:04,0,0,0%,0,1,0%,1,2,50%,2,1,3,1,2,0,2,0,1
"López, Matt",24:55,2,6,33%,0,0,0%,1,2,50%,1,3,4,0,3,3,0,0,5
"Pérez, Owen",13:48,2,6,33%,0,0,0%,1,2,50%,5,2,7,1,2,1,0,0,5
Totals:,,22,59,37%,9,23,39%,10,14,71%,19,13,32,16,20,13,11,0,81
