Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Winchester, Anthony",21,1,5,20%,0,4,0%,2,3,67%,1,1,2,0,4,3,1,0,4
"Fontan, Jio",5:33,0,0,0%,0,0,0%,0,0,0%,0,2,2,1,1,0,0,0,0
"Rosas, Samuel",17:20,2,6,33%,0,0,0%,0,2,0%,2,0,2,2,3,0,1,0,4
"Strong, Carlos",24:26,6,9,67%,0,4,0%,0,2,0%,1,2,3,1,4,1,2,1,12
"Copeland, Donald",17:35,0,3,0%,0,2,0%,0,0,0%,0,0,0,2,2,0,0,0,0
"Liz, Víctor",21:49,4,8,50%,0,2,0%,0,0,0%,0,4,4,0,3,2,2,0,8
"Phillip, Darren",33:21,5,9,56%,0,1,0%,3,4,75%,4,9,13,4,1,3,0,0,13
"De Jesus, Manuel",7:55,1,2,50%,0,1,0%,0,0,0%,2,1,3,0,0,0,0,0,2
"Guitián, José",21:02,0,1,0%,4,5,80%,0,0,0%,0,4,4,4,4,0,0,0,12
"Massie, Christopher",29:55,6,11,55%,0,1,0%,1,2,50%,5,4,9,3,1,0,1,0,13
Totals:,,25,54,46%,4,20,20%,6,13,46%,15,27,42,17,23,9,7,1,68
