Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",25:07,1,4,25%,2,4,50%,0,2,0%,1,5,6,2,1,2,1,0,8
"Belardo, Gabriel J.",17:14,1,5,20%,1,3,33%,0,0,0%,0,4,4,1,2,1,1,0,5
"García, Jonathan",22:38,0,1,0%,2,2,100%,1,2,50%,0,2,2,4,0,2,2,0,7
"Reyes, Angelo",22:38,3,6,50%,1,1,100%,2,3,67%,5,2,7,0,3,0,0,2,11
"Colón, Alexis 'Bebo'",11:20,0,0,0%,0,1,0%,0,0,0%,1,0,1,1,2,0,0,0,0
"Rivera, Alexander",0:17,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Butler, Nathaniel",0:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",28:19,1,3,33%,2,6,33%,0,0,0%,0,6,6,1,2,3,2,0,8
"Ennis, James",39:07,5,11,45%,2,5,40%,3,3,100%,3,3,6,5,5,3,0,0,19
"Johnson, Daniel",32:58,7,12,58%,2,5,40%,7,10,70%,1,2,3,1,5,0,0,2,27
Totals:,,18,42,43%,12,27,44%,13,20,65%,11,25,36,15,21,11,6,4,85
