Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",30:38,1,3,33%,3,4,75%,1,2,50%,0,2,2,9,4,1,1,0,12
"DeVaughn, Gerard",17:21,5,6,83%,0,0,0%,0,0,0%,2,2,4,0,5,1,0,0,10
"Ramirez, Luis S.",1:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ocasio, Jonathan",3:35,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,2
"Phelps, Eugene",36:58,9,14,64%,0,0,0%,4,11,36%,7,4,11,3,4,5,0,2,22
"Branch, Onzie",34:28,5,10,50%,1,3,33%,2,3,67%,1,3,4,6,2,2,0,1,15
"Ayuso, Elias 'Larry'",36:31,2,3,67%,4,11,36%,6,6,100%,0,3,3,2,1,1,0,0,22
"Butler, Nathaniel",1:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sosa, Isaac",37:15,1,4,25%,3,8,38%,7,9,78%,0,3,3,6,5,0,2,0,18
"Erazo, Josue",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,24,41,59%,11,26,42%,20,31,65%,10,17,27,27,23,10,3,3,101
