Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",35:56,6,7,86%,0,9,0%,0,1,0%,1,2,3,4,2,2,1,0,12
"McGhee, Aaron",23:52,4,9,44%,0,1,0%,1,1,100%,0,3,3,1,3,2,1,0,9
"Polo, Tyler",8:48,0,2,0%,0,0,0%,2,2,100%,1,0,1,0,0,0,0,0,2
"Moraes, Eric",2:52,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,1,0
"Abraham, Ryann",9:35,1,1,100%,0,1,0%,3,4,75%,0,1,1,2,5,2,1,0,5
"Villegas, Samuel",9:11,0,0,0%,2,4,50%,0,0,0%,1,1,2,0,0,0,1,0,6
"Santiago, Eddin",33:37,0,3,0%,0,2,0%,0,0,0%,1,3,4,2,0,1,1,0,0
"Valencia, Florentino",25:48,5,8,63%,0,0,0%,0,0,0%,4,4,8,1,2,0,2,1,10
"Garcia, Charles",20:34,1,4,25%,0,1,0%,0,0,0%,2,4,6,3,1,3,0,0,2
"Williams, Terrence",29:42,2,6,33%,2,8,25%,0,0,0%,0,4,4,2,0,2,0,0,10
Totals:,,19,41,46%,4,26,15%,6,8,75%,10,22,32,15,15,12,7,2,56
