Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",28:57,1,3,33%,0,5,0%,8,8,100%,0,7,7,0,4,3,0,1,10
"Fortuna, Elpidio Manuel",19:04,2,3,67%,0,3,0%,0,0,0%,1,1,2,3,0,0,0,0,4
"Rosario, Mike",8:49,0,1,0%,0,2,0%,3,4,75%,1,1,2,0,0,1,0,0,3
"Lopez, Ivan",3:43,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Colon, Gabriel 'Pirulo'",20:35,2,7,29%,0,0,0%,1,1,100%,4,0,4,0,2,2,1,0,5
"Gaston, Chris",9:38,2,4,50%,0,0,0%,0,0,0%,1,2,3,0,1,1,1,0,4
"Emory, Carlos",21:41,2,5,40%,0,1,0%,3,3,100%,1,3,4,4,0,0,1,0,7
"Rivera, Carlos Rubén",35:10,5,7,71%,1,5,20%,3,4,75%,0,2,2,5,4,0,1,0,16
"Santiago, Eddin",17:02,2,2,100%,1,3,33%,0,0,0%,1,2,3,1,1,1,1,0,7
"Harris, Mike",35:15,8,12,67%,2,7,29%,8,9,89%,2,6,8,1,5,1,2,4,30
Totals:,,24,44,55%,4,26,15%,26,29,90%,11,24,35,14,18,9,7,5,86
