Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Life, James",8:19,0,3,0%,1,2,50%,0,0,0%,0,1,1,0,0,2,0,0,3
"García, Jonathan",17:01,0,2,0%,1,2,50%,1,2,50%,1,1,2,3,0,0,0,0,4
"Maye, James",37:31,5,11,45%,1,2,50%,4,4,100%,2,4,6,7,3,1,0,0,17
"Berdiel, Miguel 'Ali'",31:36,2,6,33%,2,7,29%,2,4,50%,0,5,5,0,4,3,1,0,12
"Clemente, Denis",26:57,1,3,33%,1,5,20%,0,0,0%,0,1,1,1,3,1,1,0,5
"Guitián, José",4:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Johnson, Ivan",27:28,5,11,45%,3,7,43%,0,0,0%,2,8,10,4,5,3,1,0,19
"Rivas, Luis A.",14:01,3,4,75%,0,1,0%,0,0,0%,2,0,2,0,1,0,1,0,6
"Penn, Kleon",32:50,2,4,50%,0,0,0%,0,0,0%,2,7,9,1,2,1,0,3,4
Totals:,,18,44,41%,9,26,35%,7,10,70%,9,27,36,16,19,12,4,3,70
