Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",14:26,1,3,33%,0,2,0%,0,0,0%,0,1,1,1,1,0,0,0,2
"Mitchell, Markus",13:16,1,3,33%,0,0,0%,2,4,50%,0,2,2,3,3,1,0,0,4
"Efejuku-Rose, Weyinmi",32:38,3,10,30%,1,5,20%,2,2,100%,1,5,6,2,1,1,1,0,11
"Jimenez, Giovanni",15:21,0,2,0%,1,3,33%,0,0,0%,1,1,2,0,4,1,0,0,3
"Ortiz, Andres",28:39,6,10,60%,0,1,0%,2,4,50%,3,5,8,1,2,0,2,0,14
"Cotto, Rubén",19:23,1,2,50%,0,2,0%,0,0,0%,2,2,4,0,1,0,1,0,2
"Rivera, Carlos Rubén",28:19,4,10,40%,1,4,25%,0,0,0%,1,6,7,5,4,0,0,0,11
"O'Bryant, Patrick",26:02,2,11,18%,0,0,0%,0,0,0%,0,8,8,1,0,1,1,4,4
"Valencia, Florentino",21:52,6,10,60%,0,0,0%,1,2,50%,3,4,7,0,1,1,0,0,13
Totals:,,24,61,39%,3,17,18%,7,12,58%,11,34,45,13,17,5,5,4,64
