Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",33:35,5,11,45%,2,2,100%,1,2,50%,0,0,0,5,1,1,1,0,17
"Colon, Gabriel 'Pirulo'",26:05,1,1,100%,4,6,67%,1,1,100%,1,2,3,1,3,1,0,0,15
"Meléndez, Ricardo 'Ricky'",25:04,0,2,0%,6,8,75%,2,2,100%,0,1,1,3,2,1,1,0,20
"De Jesus, Manuel",9:28,0,0,0%,0,0,0%,0,0,0%,1,3,4,0,2,1,0,1,0
"Cruz, Alvin",21:36,1,4,25%,1,3,33%,0,0,0%,0,0,0,2,2,4,1,0,5
"Falcon, Alexander",23:29,2,6,33%,0,0,0%,0,0,0%,2,5,7,0,3,1,0,0,4
"Narvaez, Manuel Antonio",20:43,3,6,50%,0,0,0%,0,0,0%,6,6,12,0,4,2,0,2,6
"Rodgers, Leon",40,8,10,80%,0,3,0%,3,4,75%,1,9,10,2,3,8,1,0,19
Totals:,,20,40,50%,13,22,59%,7,9,78%,11,26,37,13,20,19,4,3,86
