Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Davis, Bryan",14:55,1,3,33%,0,0,0%,1,2,50%,0,3,3,1,2,2,0,0,3
"Diaz, Guillermo",12:53,3,4,75%,0,1,0%,1,1,100%,0,0,0,1,1,0,0,0,7
"Alamo, Angel 'Junito'",11:31,1,3,33%,0,1,0%,0,2,0%,2,1,3,0,1,0,1,0,2
"Garcia, Leandro",13:59,0,3,0%,1,4,25%,0,0,0%,0,0,0,3,2,1,2,0,3
"Phelps, Eugene",20:33,3,7,43%,0,0,0%,0,1,0%,1,3,4,2,1,1,0,1,6
"Cortes, David",32,1,5,20%,6,9,67%,0,0,0%,0,2,2,2,0,0,3,0,20
"Clemente, Denis",19:11,0,2,0%,0,1,0%,2,2,100%,0,1,1,6,1,0,1,0,2
"Cruz, Alvin",6:06,0,0,0%,0,1,0%,0,0,0%,0,2,2,1,0,1,0,0,0
"Jones, Joel",4:41,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,1,1,0,0,0
"Balkman, Renaldo",33:43,6,11,55%,0,0,0%,3,4,75%,1,8,9,1,3,3,0,3,15
"Huertas, David",30:24,2,3,67%,2,5,40%,1,2,50%,0,3,3,4,0,1,0,0,11
Totals:,,17,41,41%,9,22,41%,8,14,57%,4,25,29,21,12,10,7,4,69
