Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"James, Shawn",24:37,7,10,70%,1,1,100%,3,4,75%,2,6,8,1,1,2,1,2,20
"Ortiz, Chris",10:10,1,1,100%,0,2,0%,0,0,0%,0,1,1,0,0,1,0,0,2
"Arroyo, Carlos",30:16,4,8,50%,2,4,50%,3,3,100%,0,4,4,10,1,3,0,0,17
"James, Damion",34:25,6,10,60%,0,1,0%,6,7,86%,2,4,6,4,2,2,3,0,18
"Ayuso, Elias 'Larry'",22:11,1,4,25%,4,7,57%,4,4,100%,0,1,1,0,1,0,2,0,18
"Berdiel, Miguel 'Ali'",25:09,2,3,67%,1,3,33%,2,2,100%,0,4,4,8,3,1,1,0,9
"Colón, Alexis 'Bebo'",19:29,0,3,0%,1,3,33%,1,2,50%,3,1,4,1,4,0,0,0,4
"Rivera, Filiberto",13:35,2,5,40%,0,0,0%,0,0,0%,0,0,0,1,2,0,0,0,4
"Peavy, Nathan",20:03,1,1,100%,1,1,100%,0,0,0%,0,3,3,0,3,0,0,0,5
Totals:,,24,45,53%,10,22,45%,19,22,86%,7,24,31,25,17,9,7,2,97
