Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",1:34,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,2,1,0,0,0
"Liz, Víctor",34:07,9,16,56%,1,2,50%,2,3,67%,4,2,6,2,1,2,1,0,23
"Elonu, Chinemelu",25:05,5,7,71%,1,1,100%,4,5,80%,3,3,6,0,4,1,0,4,17
"Hodge Jr., Walter",37:36,4,6,67%,4,6,67%,3,3,100%,0,1,1,3,2,1,2,1,23
"Gaston, Chris",5:08,2,4,50%,0,0,0%,0,0,0%,1,0,1,0,4,0,0,0,4
"Rodríguez, Jonathan",21:43,1,2,50%,0,1,0%,0,0,0%,1,3,4,3,4,0,1,0,2
"Cintrón, Raymond",6:43,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Huertas, David",34:18,3,10,30%,3,7,43%,2,2,100%,3,2,5,3,2,0,2,0,17
"Collier, Devon",30:09,6,8,75%,0,0,0%,0,2,0%,3,6,9,1,2,1,1,0,12
"Souberbielle, Marcel",3:37,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,30,55,55%,9,19,47%,11,15,73%,15,17,32,13,21,6,7,5,98
