Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",15:26,2,5,40%,1,1,100%,1,1,100%,0,3,3,1,2,1,1,0,8
"Berdiel, Miguel 'Ali'",30:46,2,3,67%,3,6,50%,2,2,100%,0,3,3,3,3,2,1,0,15
"Efejuku-Rose, Weyinmi",11:37,1,1,100%,0,1,0%,0,0,0%,0,2,2,2,0,1,0,0,2
"Jones, Terrence",22:30,7,10,70%,2,3,67%,2,5,40%,1,8,9,2,4,3,1,1,22
"Han, Francis Jonathan",35:17,3,3,100%,1,2,50%,0,0,0%,2,5,7,3,2,5,3,0,9
"Nuñez, Angel",33:07,5,10,50%,1,7,14%,2,2,100%,3,2,5,1,4,1,3,2,15
"Butler, Nathaniel",6:08,1,2,50%,0,0,0%,0,1,0%,0,0,0,0,2,0,0,1,2
"Rivera, Félix",18:30,1,8,13%,0,0,0%,0,2,0%,3,1,4,0,1,2,1,0,2
"Stockton, David",26:39,2,5,40%,2,4,50%,3,3,100%,0,1,1,4,5,2,2,0,13
Totals:,,24,47,51%,10,24,42%,10,16,63%,9,25,34,16,23,17,12,4,88
