Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Carlos",16:03,1,1,100%,1,4,25%,0,0,0%,1,1,2,0,1,1,0,0,5
"Figueroa, Angel 'Buster'",34:21,4,5,80%,2,5,40%,3,3,100%,0,2,2,3,1,1,0,1,17
"Casiano, Anthony",2:30,0,0,0%,0,1,0%,2,2,100%,0,0,0,1,0,1,0,0,2
"Guzmán, Ánsel",27:37,6,10,60%,0,2,0%,2,3,67%,1,1,2,4,4,2,0,0,14
"Ortiz, Andres",2:41,2,3,67%,0,0,0%,2,2,100%,1,0,1,0,0,0,1,0,6
"Freije, Matt",31:58,3,8,38%,1,6,17%,2,2,100%,4,4,8,2,1,1,1,1,11
"Colon, Luis Miguel",10:56,2,6,33%,0,0,0%,3,3,100%,1,4,5,0,3,0,1,1,7
"Sanchez, Angel M.",10:27,2,2,100%,0,1,0%,2,2,100%,1,0,1,0,2,0,0,0,6
"Morales, Luis Damian",4:35,1,2,50%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Villegas, Samuel",19:14,0,2,0%,0,4,0%,0,0,0%,0,3,3,3,1,1,0,0,0
"Vega, Christopher",15:38,3,5,60%,0,2,0%,0,0,0%,0,0,0,0,5,0,1,0,6
"Looby, Kurt",24,1,5,20%,0,0,0%,0,0,0%,2,11,13,1,0,1,0,4,2
Totals:,,25,49,51%,4,26,15%,16,17,94%,11,26,37,14,20,8,4,7,78
