Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",16:53,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,2,0,0,0
"Scott, Monty",30:07,6,10,60%,1,5,20%,2,4,50%,0,1,1,9,0,1,2,0,17
"Timma, Janis",31:35,2,4,50%,2,7,29%,4,5,80%,0,3,3,1,2,3,1,0,14
"Soares, Timothy",19:17,6,7,86%,0,2,0%,1,1,100%,3,6,9,3,3,0,0,0,13
"Zambrana, Xavier",13:56,3,5,60%,2,2,100%,1,1,100%,4,1,5,1,4,0,0,0,13
"Santigo, Axl",3:18,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,1,0,0,0
"Rivera, Luis A",31:20,2,3,67%,6,10,60%,0,0,0%,0,2,2,3,1,1,0,0,22
"Parker-Rivera, Timajh",24:01,1,7,14%,0,0,0%,4,4,100%,3,1,4,2,0,1,0,0,6
"Rodriguez, Ernesto",14:19,1,1,100%,2,3,67%,0,0,0%,1,0,1,3,2,3,1,0,8
"Matos, Jorge L.",15:14,0,1,0%,2,4,50%,0,0,0%,0,3,3,0,2,1,0,0,6
Totals:,,21,40,53%,15,33,45%,12,15,80%,11,17,28,23,17,13,4,0,99
