Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",27:49,1,6,17%,1,4,25%,0,0,0%,0,2,2,5,3,0,1,0,5
"Figueroa, Angel 'Buster'",37:57,3,9,33%,0,2,0%,2,5,40%,1,5,6,3,3,1,1,2,8
"Vassallo, Ángel Daniel",40,7,11,64%,6,10,60%,2,4,50%,3,1,4,5,2,3,0,1,34
"Guzmán, Ánsel",4:47,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,1,1,0,0,0
"Rivera, Jorge Luis",11:13,3,4,75%,0,0,0%,1,2,50%,1,0,1,0,2,0,0,0,7
"Dalmau, Ricardo",30:46,0,2,0%,0,4,0%,3,4,75%,1,7,8,5,1,0,0,0,3
"Villegas, Samuel",18:41,1,3,33%,3,5,60%,2,3,67%,0,2,2,0,0,0,2,0,13
"Pruitt, Shaun",28:47,7,12,58%,0,0,0%,4,5,80%,7,5,12,1,3,2,0,2,18
Totals:,,22,47,47%,10,25,40%,14,23,61%,13,23,36,21,15,7,4,5,88
