Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",24:15,2,4,50%,0,2,0%,0,0,0%,2,6,8,0,1,3,1,0,4
"Rosario, Mike",19:58,3,5,60%,3,4,75%,2,2,100%,2,1,3,0,2,2,0,0,17
"Colon, Gabriel 'Pirulo'",24:30,3,4,75%,1,3,33%,0,0,0%,0,2,2,0,3,2,0,0,9
"Villegas, Johwen",22:34,0,6,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Emory, Carlos",3:49,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,1,0,0
"Rivera, Carlos Rubén",29:48,3,6,50%,2,4,50%,3,3,100%,1,3,4,4,1,0,1,0,15
"Santiago, Eddin",16:38,0,0,0%,2,2,100%,0,0,0%,0,0,0,5,2,0,2,1,6
"Harris, Mike",35:16,12,16,75%,0,2,0%,2,3,67%,1,9,10,4,1,2,1,0,26
"Vassallo, Ángel Daniel",6:02,0,3,0%,0,1,0%,2,2,100%,0,1,1,0,3,0,1,1,2
"Uter, Adrian",17:05,2,3,67%,0,0,0%,0,0,0%,2,2,4,0,2,0,1,0,4
Totals:,,25,47,53%,8,20,40%,9,10,90%,8,26,34,13,15,10,8,2,83
