Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Vazquez, Christian",9:25,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,3,1,1,0,2
"Vassallo, Ángel Daniel",33:07,6,12,50%,1,7,14%,2,3,67%,2,4,6,3,3,1,1,1,17
"Han, Francis Jonathan",30:35,0,1,0%,4,7,57%,1,2,50%,0,6,6,4,1,1,0,0,13
"Rivera, Axel",3:12,0,1,0%,0,0,0%,0,2,0%,1,1,2,0,4,1,0,0,0
"Melendez, Pavel",0:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Humphrey, Ryan",34:20,8,14,57%,0,0,0%,2,5,40%,3,6,9,1,2,3,3,5,18
"Rivera, Jose Luis",7:22,0,0,0%,1,2,50%,0,0,0%,0,1,1,1,0,0,0,1,3
"Perez, Manuel",8:34,0,1,0%,1,2,50%,0,0,0%,0,1,1,0,2,0,0,0,3
"Pérez, Rafael",38:12,8,13,62%,2,3,67%,2,2,100%,0,3,3,2,2,1,0,0,24
"Freije, Matt",35:06,1,4,25%,1,4,25%,2,4,50%,1,2,3,4,0,0,2,1,7
Totals:,,24,48,50%,10,25,40%,9,18,50%,8,24,32,15,17,8,7,8,87
